title,address,advertiser,link,terrace,m2,rooms,price
+++ traumhaft schön & vollmöbliert +++,"1220 Wien, 22. Bezirk, Donaustadt",AR AUSTREAL Immobilien e.U.,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/-traumhaft-schoen-vollmoebliert-957417119/,"Terrasse, Balkon, Loggia",47.0,2.0,1490.0
schöner Neubau! 2 Zimmer + südseitige Loggia in beliebter Lage (Zieglergasse) ab 1.12.!,"1070 Wien, 07. Bezirk, Neubau, Zieglergasse",Mittelsmann Philipp Sulek GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/schoener-neubau-2-zimmer-suedseitige-loggia-in-beliebter-lage-zieglergasse-ab-1-12-1296292370/,Loggia,52.0,2.0,1375.0
"Schöne 70m² Wohnung, teilmöbliert","1120 Wien, 12. Bezirk, Meidling, Schallergasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/schoene-70m-wohnung-teilmoebliert-482241493/,,70.0,2.0,830.0
Große Wohnung im gepflegten Altbau nähe Hauptbahnhof!,"1040 Wien, 04. Bezirk, Wieden",Check Immosicherungen GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/grosse-wohnung-im-gepflegten-altbau-naehe-hauptbahnhof-1830431292/,,107.0,3.0,1750.0
NAGLERGASSE: Altbauwohnung im Palais Esterhazy!! UNBEFRISTET!!,"1010 Wien, 01. Bezirk, Innere Stadt",Hubner Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/naglergasse-altbauwohnung-im-palais-esterhazy-unbefristet-815299938/,,117.0,3.0,2495.0
Dachgeschoss mit privatem Pool,"1010 Wien, 01. Bezirk, Innere Stadt",Avantgarde Properties GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/dachgeschoss-mit-privatem-pool-1166068829/,"Terrasse, Dachterrasse",382.0,6.0,17325.0
"Ihr entspannter Weg zur Eigentumswohnung am See: Jetzt mieten, später kaufen.","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 70",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/ihr-entspannter-weg-zur-eigentumswohnung-am-see-jetzt-mieten-spaeter-kaufen-1477551171/,,60.0,2.0,941.41
"Ihr entspannter Weg zur Eigentumswohnung am See: Jetzt mieten, später kaufen.","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 70",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/ihr-entspannter-weg-zur-eigentumswohnung-am-see-jetzt-mieten-spaeter-kaufen-1770992224/,"Terrasse, Loggia",61.0,2.0,829.42
"Ihr entspannter Weg zur Eigentumswohnung am See: Jetzt mieten, später kaufen.","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 70",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/ihr-entspannter-weg-zur-eigentumswohnung-am-see-jetzt-mieten-spaeter-kaufen-1124227090/,Balkon,61.0,2.0,900.78
"Ihr entspannter Weg zur Eigentumswohnung am See: Jetzt mieten, später kaufen.","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 70",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/ihr-entspannter-weg-zur-eigentumswohnung-am-see-jetzt-mieten-spaeter-kaufen-1256290202/,"Terrasse, Loggia",60.0,2.0,832.37
Moderne Neubauwohnungen nahe U1 Kagraner Platz - Aufstrebendes Wohnviertel,"1220 Wien, 22. Bezirk, Donaustadt, Bertha-von-Suttner-Gasse 10a-12a",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/moderne-neubauwohnungen-nahe-u1-kagraner-platz-aufstrebendes-wohnviertel-1130853278/,"Balkon, Loggia, Garten",45.0,2.0,849.0
Moderne Neubauwohnung mit großem Balkon nahe U1 Kagraner Platz - im neuen Wohnviertel Am Langen Felde! - JETZT ZUSCHLAGEN,"1220 Wien, 22. Bezirk, Donaustadt, Bertha-von-Suttner-Gasse 10a-12a",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/moderne-neubauwohnung-mit-grossem-balkon-nahe-u1-kagraner-platz-im-neuen-wohnviertel-am-langen-felde-jetzt-zuschlagen-1963836398/,Balkon,45.0,2.0,849.08
3-Zimmerwohntraum mit zwei großen Balkonen!,"1210 Wien, 21. Bezirk, Floridsdorf, Oskar-Grissemann-Straße",EHL Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/3-zimmerwohntraum-mit-zwei-grossen-balkonen-1634339386/,Balkon,73.0,3.0,1454.96
Charmante Altbauwohnung in Bestlage nahe Wiener Innenstadt | ZELLMANN IMMOBILIEN,"1070 Wien, 07. Bezirk, Neubau",ZELLMANN IMMOBILIEN,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/charmante-altbauwohnung-in-bestlage-nahe-wiener-innenstadt-zellmann-immobilien-1907418828/,,118.0,3.0,1899.93
Gretls Garten - Miete mit Kaufoption - Erstbezug nahe Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gretls-garten-miete-mit-kaufoption-erstbezug-nahe-badeteich-hirschstetten-1353536718/,"Balkon, Garten",84.0,3.0,1311.4
Gretls Garten - Miete mit Kaufoption - Erstbezug nahe Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gretls-garten-miete-mit-kaufoption-erstbezug-nahe-badeteich-hirschstetten-1658274322/,"Balkon, Garten",60.0,2.0,910.77
Gretls Garten - Miete mit Kaufoption - Erstbezug nahe Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gretls-garten-miete-mit-kaufoption-erstbezug-nahe-badeteich-hirschstetten-1169281572/,"Balkon, Garten",88.0,3.0,1311.4
Gretls Garten - Miete mit Kaufoption - Erstbezug nahe Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gretls-garten-miete-mit-kaufoption-erstbezug-nahe-badeteich-hirschstetten-1125338287/,"Balkon, Garten",60.0,2.0,910.77
Gretls Garten - Miete mit Kaufoption - Erstbezug nahe Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gretls-garten-miete-mit-kaufoption-erstbezug-nahe-badeteich-hirschstetten-877151177/,"Balkon, Garten",60.0,2.0,910.77
Gretls Garten - Miete mit Kaufoption - Erstbezug nahe Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gretls-garten-miete-mit-kaufoption-erstbezug-nahe-badeteich-hirschstetten-1193091318/,"Balkon, Garten",76.0,3.0,1131.82
Gretls Garten - Miete mit Kaufoption - Erstbezug nahe Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gretls-garten-miete-mit-kaufoption-erstbezug-nahe-badeteich-hirschstetten-1428728773/,"Balkon, Garten",111.0,4.0,1477.17
Gretls Garten - Miete mit Kaufoption - Erstbezug nahe Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gretls-garten-miete-mit-kaufoption-erstbezug-nahe-badeteich-hirschstetten-1383659311/,"Balkon, Garten",89.0,3.0,1311.4
Gretls Garten - Miete mit Kaufoption - Erstbezug nahe Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gretls-garten-miete-mit-kaufoption-erstbezug-nahe-badeteich-hirschstetten-2078563622/,"Balkon, Garten",62.0,2.0,966.02
Gretls Garten - Miete mit Kaufoption - Erstbezug nahe Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gretls-garten-miete-mit-kaufoption-erstbezug-nahe-badeteich-hirschstetten-1017737124/,"Balkon, Garten",88.0,3.0,1311.4
Gretls Garten - Miete mit Kaufoption - Erstbezug nahe Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gretls-garten-miete-mit-kaufoption-erstbezug-nahe-badeteich-hirschstetten-1699715077/,"Balkon, Garten",89.0,3.0,1283.78
Gretls Garten - Miete mit Kaufoption - Erstbezug nahe Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gretls-garten-miete-mit-kaufoption-erstbezug-nahe-badeteich-hirschstetten-1932227592/,"Balkon, Garten",111.0,4.0,1518.62
Gretls Garten - Miete mit Kaufoption - Erstbezug nahe Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gretls-garten-miete-mit-kaufoption-erstbezug-nahe-badeteich-hirschstetten-1725583123/,"Balkon, Garten",76.0,3.0,1131.82
Gretls Garten - Miete mit Kaufoption - Erstbezug nahe Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gretls-garten-miete-mit-kaufoption-erstbezug-nahe-badeteich-hirschstetten-1179977563/,"Balkon, Garten",99.0,4.0,1490.98
Gretls Garten - Miete mit Kaufoption - Erstbezug nahe Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gretls-garten-miete-mit-kaufoption-erstbezug-nahe-badeteich-hirschstetten-1675870419/,"Balkon, Garten",84.0,3.0,1311.4
Privat/ Provisionsfrei! Nette Wohnung allein oder als Pärchen - Gemeinschaftsgarten im Hof,"1160 Wien, 16. Bezirk, Ottakring, Seitenberggasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/privat-provisionsfrei-nette-wohnung-allein-oder-als-paerchen-gemeinschaftsgarten-im-hof-963647047/,Garten,46.0,2.0,876.17
Eigengarten zum Entspannen!,"1100 Wien, 10. Bezirk, Favoriten",Rustler Immobilientreuhand GesmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/eigengarten-zum-entspannen-969424202/,"Terrasse, Garten",40.0,1.0,900.75
"PRACHTVOLLE ALTBAUETAGE, 7-Zimmer-Wohnung in 1040 Wien - Perfekte Mischung aus Eleganz und Komfort","1040 Wien, 04. Bezirk, Wieden",Spiegelfeld Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/prachtvolle-altbauetage-7-zimmer-wohnung-in-1040-wien-perfekte-mischung-aus-eleganz-und-komfort-1652704056/,Balkon,264.0,7.0,6160.0
2-Zimmer-Wohnung mit Terrasse und Wintergarten in 1030 Wien,"1030 Wien, 03. Bezirk, Landstraße",REV Realitäten Erhaltungs- und Verwaltungsgesellschaft m.b.H.,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/2-zimmer-wohnung-mit-terrasse-und-wintergarten-in-1030-wien-1472955508/,"Terrasse, Wintergarten",78.0,2.0,1600.0
1.5-Zimmer Erstbezug direkt bei der U3 Kendlerstraße mit großer Innenhof-Terrasse! Ab Dezember 2024,"1160 Wien, 16. Bezirk, Ottakring, Huttengasse 39-41",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/1-5-zimmer-erstbezug-direkt-bei-der-u3-kendlerstrasse-mit-grosser-innenhof-terrasse-ab-dezember-2024-933610310/,Terrasse,37.0,1.0,749.01
| WOHNEN | INNENSTADT | EXKLUSIV,"1040 Wien, 04. Bezirk, Wieden, Schwindgasse",DECUS Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/-wohnen-innenstadt-exklusiv-949037770/,Terrasse,92.0,3.0,1790.01
360° TOUR // DACHGESCHOß - TERRASSENWOHNUNG,"1060 Wien, 06. Bezirk, Mariahilf",KALANDRA Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/360-tour-dachgeschoss-terrassenwohnung-2060472212/,"Terrasse, Dachterrasse, Wintergarten",149.0,4.0,2495.0
NEUBAU WOHNTRAUM NAHE MEIDLINGER MARKT!,"1120 Wien, 12. Bezirk, Meidling",Gewerblicher Anbieter,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/neubau-wohntraum-nahe-meidlinger-markt-821852173/,"Balkon, Loggia",66.0,3.0,1490.0
Wien - 1210 - RARITÄT - Südseitige Terrassenwohnung mit kleinem Garten,"1210 Wien, 21. Bezirk, Floridsdorf, Brünnerstraße 106",C&P Management AG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/wien-1210-raritaet-suedseitige-terrassenwohnung-mit-kleinem-garten-983242148/,"Terrasse, Garten",73.0,3.0,1199.0
NEU: Komfortables Wohnen in top Lage - 55 m²,"1030 Wien, 03. Bezirk, Landstraße",IMMOcontract Immobilien Vermittlung GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/neu-komfortables-wohnen-in-top-lage-55-m-1595360448/,,53.0,2.0,1093.82
Exklusives Wohnen auf zwei Ebenen - Maisonette in Top-Lage mit Balkon und Terrasse in 1090 Wien,"1090 Wien, 09. Bezirk, Alsergrund",Wohnsalon Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/exklusives-wohnen-auf-zwei-ebenen-maisonette-in-top-lage-mit-balkon-und-terrasse-in-1090-wien-2143902297/,"Terrasse, Balkon",76.0,2.0,2194.5
Helle Einzimmerwohnung in ruhiger Grünlage,"1190 Wien, 19. Bezirk, Döbling, Klabundgasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/helle-einzimmerwohnung-in-ruhiger-gruenlage-1388080866/,,36.0,1.0,700.0
Dachterrassenwohnung nahe dem Sternwartepark | Luftwärmepumpe | Klimaanlage | voll möbliert,"1180 Wien, 18. Bezirk, Währing",RIWOG Real Estate Management GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/dachterrassenwohnung-nahe-dem-sternwartepark-luftwaermepumpe-klimaanlage-voll-moebliert-1317055252/,Terrasse,101.0,3.0,3500.0
Neubauwohnung nähe Nußdorfer Straße U,"1190 Wien, 19. Bezirk, Döbling",Realkanzlei Mayerl - Pächterin Eva Krulis GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/neubauwohnung-naehe-nussdorfer-strasse-u-1960276568/,,58.0,2.0,923.59
Klassischer Altbauflair trifft modernen Komfort - Exklusives Wohnen in Bestlage | 360° Tour,"1090 Wien, 09. Bezirk, Alsergrund",CHALUPA IMMOBILIEN SERVICES GMBH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/klassischer-altbauflair-trifft-modernen-komfort-exklusives-wohnen-in-bestlage-360-tour-1992473519/,,175.0,5.0,3250.0
360 TOUR // KLASSISCHE ALTBAUWOHNUNG IM FREIHAUSVIERTEL,"1040 Wien, 04. Bezirk, Wieden",KALANDRA Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/360-tour-klassische-altbauwohnung-im-freihausviertel-1965799092/,,108.0,3.0,1798.01
UNBEFRISTET- ERSTBEZUG in TOP Lage -5 Zimmer,"1040 Wien, 04. Bezirk, Wieden",Rustler Immobilientreuhand GesmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/unbefristet-erstbezug-in-top-lage-5-zimmer-1569491531/,Balkon,158.0,5.0,2898.59
Erstklassige Dachgeschosswohnung in Bestlage Hietzings!,"1130 Wien, 13. Bezirk, Hietzing",Rustler Immobilientreuhand GesmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/erstklassige-dachgeschosswohnung-in-bestlage-hietzings-1044960253/,Terrasse,76.0,2.0,1598.0
WINTERAKTION - Erster Monat Mietfrei! Gemütliche und moderne 3-Zimmer-Wohnung mit großem Balkon,"1110 Wien, 11. Bezirk, Simmering",Rustler Immobilientreuhand GesmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/winteraktion-erster-monat-mietfrei-gemuetliche-und-moderne-3-zimmer-wohnung-mit-grossem-balkon-1796823842/,Balkon,70.0,3.0,1192.58
**Traumhafte 2-Zimmer Dachgeschosswohnung mit großzügiger Terrasse - Nähe Mühlwasser**,"1220 Wien, 22. Bezirk, Donaustadt",Rustler Immobilientreuhand GesmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/-traumhafte-2-zimmer-dachgeschosswohnung-mit-grosszuegiger-terrasse-naehe-muehlwasser-1511294890/,Terrasse,35.0,2.0,742.19
Schnell sein! Wunderschöne möblierte Wohnung zur Miete :),"1130 Wien, 13. Bezirk, Hietzing, Biraghigasse 39a",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/schnell-sein-wunderschoene-moeblierte-wohnung-zur-miete-1297570556/,"Terrasse, Garten",60.0,2.0,990.0
Kompaktwohnung mit Loggia in der Brigittenau! Dresdnerstraße 62 - 64 - Top 21/1,"1200 Wien, 20. Bezirk, Brigittenau, Dresdnerstraße 62-64",IMMOcontract Immobilien Vermittlung GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/kompaktwohnung-mit-loggia-in-der-brigittenau-dresdnerstrasse-62-64-top-21-1-847565336/,"Loggia, Garten",55.0,2.0,800.0
+ BelView Apartments + provisionsfrei mit Fitness und Sauna,"1100 Wien, 10. Bezirk, Favoriten",ÖRAG Immobilien Vermittlung GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/-belview-apartments-provisionsfrei-mit-fitness-und-sauna-1151826070/,"Balkon, Loggia",49.0,2.0,1317.54
INRENT14,"1140 Wien, 14. Bezirk, Penzing, Linzer Straße 161 109",wohngut Bauträger GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/inrent14-1496406372/,Loggia,36.0,1.0,799.0
INRENT14,"1140 Wien, 14. Bezirk, Penzing, Linzer Straße 161 110",wohngut Bauträger GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/inrent14-1611015963/,Loggia,37.0,1.0,799.0
INRENT14,"1140 Wien, 14. Bezirk, Penzing, Linzer Straße 161 107",wohngut Bauträger GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/inrent14-1156360937/,Loggia,50.0,2.0,999.0
"1 ZI-WOHNUNG IN WIEN - 3. BEZIRK - LANDSTRASSE, MÖBLIERT","1030 Wien, 03. Bezirk, Landstraße",tempoFLAT.at - Der Kurzzeitmietservice UMS AG,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/1-zi-wohnung-in-wien-3-bezirk-landstrasse-moebliert-808609040/,,30.0,1.0,1250.0
Wenn Wohnträume wahr werden - Provisionsfreies Neubauprojekt in Wien 16,"1160 Wien, 16. Bezirk, Ottakring, Huttengasse 39-41",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/wenn-wohntraeume-wahr-werden-provisionsfreies-neubauprojekt-in-wien-16-867008477/,"Terrasse, Loggia, Garten",37.0,1.0,749.01
Erleben Sie Wohnqualität auf höchstem Niveau - Erstbezugswohnungen in Top-Lage des 16. Bezirks,"1160 Wien, 16. Bezirk, Ottakring, Huttengasse 39-41",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/erleben-sie-wohnqualitaet-auf-hoechstem-niveau-erstbezugswohnungen-in-top-lage-des-16-bezirks-1739360136/,"Terrasse, Loggia, Garten",51.0,2.0,1049.0
Erleben Sie Wohnqualität auf höchstem Niveau - Erstbezugswohnungen in Top-Lage des 16. Bezirks,"1160 Wien, 16. Bezirk, Ottakring, Huttengasse 39-41",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/erleben-sie-wohnqualitaet-auf-hoechstem-niveau-erstbezugswohnungen-in-top-lage-des-16-bezirks-1860724377/,"Balkon, Loggia, Garten",58.0,2.0,1099.0
"Ihr entspannter Weg zur Eigentumswohnung am See: Jetzt mieten, später kaufen.","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 72",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/ihr-entspannter-weg-zur-eigentumswohnung-am-see-jetzt-mieten-spaeter-kaufen-1073283372/,Balkon,72.0,3.0,1455.44
"Ihr entspannter Weg zur Eigentumswohnung am See: Jetzt mieten, später kaufen.","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 72",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/ihr-entspannter-weg-zur-eigentumswohnung-am-see-jetzt-mieten-spaeter-kaufen-882624692/,Balkon,74.0,3.0,1570.98
Genossenschaftswohnung abzugeben,"1100 Wien, 10. Bezirk, Favoriten, Kundratstraße 16",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/genossenschaftswohnung-abzugeben-1173916819/,Loggia,40.0,1.0,580.0
"Exclusives Wohnen bei der Neubaugasse - hochwertige, möblierte Neubauwohnung","1070 Wien, 07. Bezirk, Neubau",Rustler Immobilientreuhand GesmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/exclusives-wohnen-bei-der-neubaugasse-hochwertige-moeblierte-neubauwohnung-1511040619/,Loggia,54.0,2.0,1599.0
TrIIIple Tower - Charmante möblierte 2-Zimmer-Wohnung,"1030 Wien, 03. Bezirk, Landstraße, Schnirchgasse",JuNi Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/triiiple-tower-charmante-moeblierte-2-zimmer-wohnung-805721779/,Balkon,59.0,2.0,1999.02
möbliertes Apartment im Herzen Wiens,"1010 Wien, 01. Bezirk, Innere Stadt",Avantgarde Properties GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/moebliertes-apartment-im-herzen-wiens-1676504835/,"Terrasse, Dachterrasse",230.0,3.0,5500.0
EINZIGARTIGES PENTHOUSE SAMT DACHTERRASSE | 1150 Wien,"1150 Wien, 15. Bezirk, Rudolfsheim-Fünfhaus",Aurelium Real Estate GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1150-rudolfsheim-fuenfhaus/einzigartiges-penthouse-samt-dachterrasse-1150-wien-1633200039/,"Terrasse, Balkon, Dachterrasse",194.0,5.0,3696.9
INRENT14,"1140 Wien, 14. Bezirk, Penzing, Linzer Straße 161",wohngut Bauträger GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/inrent14-1872168557/,,796.0,,
(reserviert) 3-Zimmer Wohnung,"1210 Wien, 21. Bezirk, Floridsdorf, Theodor-Koerner-Gasse 19",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/3-zimmer-wohnung-1343871191/,Loggia,88.0,3.0,
Wohnen beim Golfplatz am Wienerberg,"1100 Wien, 10. Bezirk, Favoriten, Hertha-Firnbergstraße 9",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/wohnen-beim-golfplatz-am-wienerberg-1989294027/,Dachterrasse,101.0,3.0,2290.0
"Perfekte Terrassenwohnung - uneinsehbar, grün, direkt neben dem Badeteich Hirschstetten.","1220 Wien, 22. Bezirk, Donaustadt",Hönigschnabel Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/perfekte-terrassenwohnung-uneinsehbar-gruen-direkt-neben-dem-badeteich-hirschstetten-2028127411/,Balkon,36.0,2.0,850.0
"Ihr entspannter Weg zur Eigentumswohnung am See: Jetzt mieten, später kaufen.","1220 Wien, 22. Bezirk, Donaustadt, Ziegelhofstraße 72",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/ihr-entspannter-weg-zur-eigentumswohnung-am-see-jetzt-mieten-spaeter-kaufen-1875451127/,Loggia,55.0,2.0,1077.58
3-Zimmer Wohnung mit Loggia in 1170 Wien (Finanzierungsbeitrag),"1170 Wien, 17. Bezirk, Hernals",WBV-GFW  Gemeinnützige Gesellschaft m.b.H.,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/3-zimmer-wohnung-mit-loggia-in-1170-wien-finanzierungsbeitrag-1285846558/,Loggia,90.0,3.0,1199.0
